donor,pred_age,true_age
onek1k:1000_1001,54.00020790100098,73.0
onek1k:1001_1002,54.109622955322266,57.0
onek1k:1002_1003,56.31626510620117,73.0
onek1k:1003_1004,51.90869903564453,58.0
onek1k:1004_1005,44.50887680053711,74.0
onek1k:1005_1006,55.78183555603027,66.0
onek1k:1006_1007,54.87538146972656,73.0
onek1k:1007_1008,53.82980537414551,75.0
onek1k:1008_1009,51.51421928405762,71.0
onek1k:1009_1010,53.526668548583984,72.0
onek1k:1010_1011,56.44794273376465,71.0
onek1k:1011_1012,52.77130317687988,67.0
onek1k:1012_1013,54.00056457519531,70.0
onek1k:1014_1015,57.45682907104492,70.0
onek1k:1015_1016,55.61851501464844,67.0
onek1k:1016_1017,53.77665710449219,68.0
onek1k:1018_1019,54.834646224975586,68.0
onek1k:1019_1020,54.99969673156738,69.0
onek1k:101_101,51.902822494506836,71.0
onek1k:1020_1021,56.36479568481445,80.0
onek1k:1021_1022,54.964487075805664,75.0
onek1k:1022_1023,52.29470443725586,68.0
onek1k:1023_1024,51.886959075927734,60.0
onek1k:1024_1025,49.76259803771973,70.0
onek1k:1025_1026,54.44016647338867,57.0
onek1k:1026_1027,53.885013580322266,75.0
onek1k:1027_1028,47.474605560302734,70.0
onek1k:1028_1029,51.977434158325195,72.0
onek1k:1029_1030,55.66231727600098,72.0
onek1k:102_102,52.90867042541504,23.0
onek1k:1030_1031,51.10604476928711,60.0
onek1k:1031_1032,51.6310920715332,72.0
onek1k:1032_1033,52.39603805541992,59.0
onek1k:1033_1034,51.04439353942871,61.0
onek1k:1034_1035,55.157365798950195,64.0
onek1k:1035_1036,53.85249710083008,70.0
onek1k:1036_1037,55.63985061645508,78.0
onek1k:1037_1038,53.581787109375,58.0
onek1k:1038_1039,52.4483757019043,61.0
onek1k:1039_1040,53.96784210205078,75.0
onek1k:1040_1041,53.28869819641113,72.0
onek1k:1041_1042,52.8592472076416,72.0
onek1k:1042_1043,53.52385902404785,57.0
onek1k:1043_1044,55.266672134399414,71.0
onek1k:1044_1045,54.22702217102051,65.0
onek1k:1045_1046,53.10049629211426,67.0
onek1k:1046_1047,53.51109504699707,62.0
onek1k:1047_1048,56.58949279785156,71.0
onek1k:1048_1049,54.84983825683594,64.0
onek1k:1049_1050,56.482444763183594,61.0
onek1k:104_104,50.52578353881836,57.0
onek1k:1050_1051,55.54454231262207,57.0
onek1k:1051_1052,54.89007568359375,63.0
onek1k:1052_1053,56.60002136230469,75.0
onek1k:1053_1054,56.1431770324707,62.0
onek1k:1054_1055,57.24934959411621,75.0
onek1k:1055_1056,55.94389343261719,71.0
onek1k:1056_1057,55.845903396606445,68.0
onek1k:1057_1058,54.67399597167969,71.0
onek1k:1058_1059,53.45861625671387,60.0
onek1k:1059_1060,52.41362380981445,70.0
onek1k:105_105,54.4945125579834,31.0
onek1k:1060_1061,53.172834396362305,59.0
onek1k:1061_1062,52.70175552368164,62.0
onek1k:1062_1063,55.98044204711914,59.0
onek1k:1063_1064,57.03166198730469,77.0
onek1k:1064_1065,53.82363700866699,70.0
onek1k:1065_1066,54.37032890319824,65.0
onek1k:1066_1067,54.52015495300293,71.0
onek1k:1068_1069,51.60968780517578,72.0
onek1k:106_106,53.8981990814209,80.0
onek1k:1070_1071,52.67074203491211,71.0
onek1k:1071_1072,53.71034240722656,73.0
onek1k:1072_1073,51.99197769165039,59.0
onek1k:1073_1074,52.39196586608887,68.0
onek1k:1074_1075,52.16241645812988,69.0
onek1k:1075_1076,50.68347358703613,57.0
onek1k:1076_1077,53.49738883972168,73.0
onek1k:1077_1078,52.07150650024414,61.0
onek1k:1078_1079,52.80373001098633,65.0
onek1k:1079_1080,52.27132987976074,77.0
onek1k:107_107,56.62067794799805,85.0
onek1k:1080_1081,50.84914016723633,71.0
onek1k:1081_1082,50.93585205078125,73.0
onek1k:108_108,55.49571228027344,67.0
onek1k:109_109,51.64643859863281,84.0
onek1k:10_10,50.98036003112793,78.0
onek1k:110_110,50.28893852233887,84.0
onek1k:111_111,54.650041580200195,69.0
onek1k:112_112,50.89373016357422,81.0
onek1k:113_113,51.85318565368652,67.0
onek1k:114_114,53.18451118469238,72.0
onek1k:116_116,49.56070137023926,77.0
onek1k:117_117,55.59466552734375,91.0
onek1k:119_119,48.877010345458984,38.0
onek1k:11_11,52.12206268310547,81.0
onek1k:120_120,51.99902534484863,46.0
onek1k:121_121,54.35577201843262,71.0
onek1k:122_122,51.648569107055664,67.0
onek1k:123_123,50.102277755737305,50.0
onek1k:124_124,55.13501739501953,71.0
onek1k:125_125,55.48634910583496,74.0
onek1k:126_126,55.54745864868164,65.0
onek1k:127_127,55.93916130065918,85.0
onek1k:128_128,50.58489799499512,37.0
onek1k:129_129,51.75426483154297,35.0
onek1k:12_12,52.64313316345215,52.0
onek1k:130_130,55.08722686767578,72.0
onek1k:131_131,53.655982971191406,67.0
onek1k:132_132,52.21995162963867,62.0
onek1k:133_133,52.78118896484375,62.0
onek1k:134_134,55.15547180175781,73.0
onek1k:137_137,55.44476509094238,87.0
onek1k:138_138,56.4011116027832,64.0
onek1k:139_139,52.63909721374512,79.0
onek1k:13_13,52.057167053222656,50.0
onek1k:140_140,52.47271728515625,60.0
onek1k:141_141,51.407955169677734,36.0
onek1k:142_142,53.769582748413086,67.0
onek1k:144_144,54.33824920654297,44.0
onek1k:145_145,53.95813751220703,87.0
onek1k:146_146,54.76204299926758,63.0
onek1k:147_147,53.12705421447754,54.0
onek1k:148_148,53.888559341430664,62.0
onek1k:149_149,51.74377250671387,59.0
