donor,pred_age,true_age
aida:JP_RIK_H001,53.971248626708984,34.0
aida:JP_RIK_H002,44.87516403198242,23.0
aida:JP_RIK_H005,51.899553298950195,37.0
aida:JP_RIK_H006,52.668479919433594,48.0
aida:JP_RIK_H007,57.22773742675781,45.0
aida:JP_RIK_H008,49.39375877380371,43.0
aida:JP_RIK_H010,51.0892391204834,46.0
aida:JP_RIK_H011,50.709808349609375,31.0
aida:JP_RIK_H012,47.53177261352539,49.0
aida:JP_RIK_H017,46.24537467956543,47.0
aida:JP_RIK_H018,47.11039161682129,39.0
aida:JP_RIK_H019,45.07589340209961,21.0
aida:JP_RIK_H020,49.236366271972656,45.0
aida:JP_RIK_H024,49.332855224609375,33.0
aida:JP_RIK_H031,49.14004707336426,30.0
aida:JP_RIK_H032,43.655059814453125,34.0
aida:JP_RIK_H034,48.391950607299805,33.0
aida:JP_RIK_H035,50.07308387756348,28.0
aida:JP_RIK_H036,45.168399810791016,41.0
aida:JP_RIK_H039,46.20118713378906,45.0
aida:JP_RIK_H040,44.37678909301758,31.0
aida:JP_RIK_H048,44.57753562927246,23.0
aida:JP_RIK_H051,46.921865463256836,36.0
aida:JP_RIK_H052,52.10421371459961,36.0
aida:JP_RIK_H053,45.53744125366211,30.0
aida:JP_RIK_H055,49.683021545410156,47.0
aida:JP_RIK_H056,48.46733093261719,25.0
aida:JP_RIK_H058,51.80524444580078,43.0
aida:JP_RIK_H059,47.99431800842285,43.0
aida:JP_RIK_H060,47.023759841918945,30.0
aida:JP_RIK_H062,53.231239318847656,48.0
aida:JP_RIK_H063,49.364980697631836,21.0
aida:JP_RIK_H066,52.089786529541016,22.0
aida:JP_RIK_H068,54.3604793548584,33.0
aida:JP_RIK_H071,51.89350509643555,48.0
aida:JP_RIK_H073,52.45741081237793,43.0
aida:JP_RIK_H076,47.77021598815918,32.0
aida:JP_RIK_H077,39.5931339263916,21.0
aida:JP_RIK_H078,45.52399444580078,26.0
aida:JP_RIK_H079,41.74371910095215,23.0
aida:JP_RIK_H080,45.38639831542969,22.0
aida:JP_RIK_H082,54.875572204589844,65.0
aida:JP_RIK_H084,44.287315368652344,33.0
aida:JP_RIK_H085,48.84021759033203,21.0
aida:JP_RIK_H086,47.610931396484375,33.0
aida:JP_RIK_H087,50.915910720825195,26.0
aida:JP_RIK_H088,51.70355224609375,49.0
aida:JP_RIK_H090,52.19494819641113,40.0
aida:JP_RIK_H094,51.26921081542969,22.0
aida:JP_RIK_H095,46.50865173339844,22.0
aida:JP_RIK_H096,49.751380920410156,47.0
aida:JP_RIK_H099,42.2596549987793,23.0
aida:JP_RIK_H100,47.00125694274902,21.0
aida:JP_RIK_H102,55.73505973815918,42.0
aida:JP_RIK_H103,49.13308525085449,32.0
aida:JP_RIK_H106,50.15109062194824,35.0
aida:JP_RIK_H107,54.144046783447266,37.0
aida:JP_RIK_H113,54.39843940734863,33.0
aida:JP_RIK_H114,51.52312660217285,37.0
aida:JP_RIK_H115,53.19123458862305,30.0
aida:JP_RIK_H117,55.75956153869629,31.0
aida:JP_RIK_H120,53.94105529785156,43.0
aida:JP_RIK_H123,49.97025489807129,32.0
aida:JP_RIK_H124,51.07762908935547,45.0
aida:JP_RIK_H127,47.99258804321289,22.0
aida:JP_RIK_H130,56.09754943847656,46.0
aida:JP_RIK_H134,53.64357566833496,33.0
aida:JP_RIK_H137,49.0126953125,28.0
aida:JP_RIK_H138,51.96668815612793,43.0
aida:JP_RIK_H139,51.399648666381836,48.0
aida:JP_RIK_H140,48.92104911804199,37.0
aida:JP_RIK_H141,57.58242416381836,49.0
aida:JP_RIK_H143,49.597293853759766,38.0
aida:JP_RIK_H148,53.308244705200195,43.0
aida:KR_SGI_H006,45.18013954162598,27.0
aida:KR_SGI_H007,48.722455978393555,30.0
aida:KR_SGI_H011,48.998762130737305,28.0
aida:KR_SGI_H012,42.86448669433594,31.0
aida:KR_SGI_H016,47.60223197937012,47.0
aida:KR_SGI_H017,47.90546989440918,28.0
aida:KR_SGI_H018,45.77732849121094,27.0
aida:KR_SGI_H019,47.87025833129883,28.0
aida:KR_SGI_H021,46.72690391540527,26.0
aida:KR_SGI_H025,50.77202224731445,40.0
aida:KR_SGI_H026,45.455949783325195,38.0
aida:KR_SGI_H027,48.14617347717285,33.0
aida:KR_SGI_H028,45.9792537689209,39.0
aida:KR_SGI_H032,46.07530212402344,35.0
aida:KR_SGI_H033,45.95012283325195,48.0
aida:KR_SGI_H034,50.20355224609375,46.0
aida:KR_SGI_H035,41.85317611694336,40.0
aida:KR_SGI_H037,47.63986015319824,35.0
aida:KR_SGI_H041,46.783639907836914,42.0
aida:KR_SGI_H043,46.03852081298828,41.0
aida:KR_SGI_H046,48.26703643798828,30.0
aida:KR_SGI_H047,45.697574615478516,39.0
aida:KR_SGI_H051,41.9538688659668,25.0
aida:KR_SGI_H053,42.89431571960449,24.0
aida:KR_SGI_H054,44.52493476867676,39.0
aida:KR_SGI_H056,51.18833351135254,33.0
aida:KR_SGI_H057,43.9066276550293,29.0
aida:KR_SGI_H058,44.293745040893555,28.0
aida:KR_SGI_H059,48.75748252868652,32.0
aida:KR_SGI_H060,49.1773738861084,40.0
aida:KR_SGI_H061,40.00708198547363,26.0
aida:KR_SGI_H062,44.76684379577637,39.0
aida:KR_SGI_H064,50.13621711730957,43.0
aida:KR_SGI_H065,42.317710876464844,47.0
aida:KR_SGI_H066,48.014007568359375,46.0
aida:KR_SGI_H067,42.935041427612305,38.0
aida:KR_SGI_H070,45.49172401428223,26.0
aida:KR_SGI_H071,47.73427391052246,62.0
aida:KR_SGI_H073,40.34688186645508,29.0
aida:KR_SGI_H076,43.960243225097656,29.0
aida:KR_SGI_H077,42.960689544677734,26.0
