donor,pred_age,true_age
aida:JP_RIK_H001,51.997032165527344,34.0
aida:JP_RIK_H002,43.135379791259766,23.0
aida:JP_RIK_H005,48.64009475708008,37.0
aida:JP_RIK_H006,46.98205757141113,48.0
aida:JP_RIK_H007,55.249114990234375,45.0
aida:JP_RIK_H008,50.542694091796875,43.0
aida:JP_RIK_H010,52.505178451538086,46.0
aida:JP_RIK_H011,48.69841957092285,31.0
aida:JP_RIK_H012,46.7114372253418,49.0
aida:JP_RIK_H017,46.943695068359375,47.0
aida:JP_RIK_H018,48.016916275024414,39.0
aida:JP_RIK_H019,44.939462661743164,21.0
aida:JP_RIK_H020,47.916582107543945,45.0
aida:JP_RIK_H024,47.219539642333984,33.0
aida:JP_RIK_H031,49.41279983520508,30.0
aida:JP_RIK_H032,43.938232421875,34.0
aida:JP_RIK_H034,48.60542678833008,33.0
aida:JP_RIK_H035,48.68588829040527,28.0
aida:JP_RIK_H036,45.0711727142334,41.0
aida:JP_RIK_H039,46.43058967590332,45.0
aida:JP_RIK_H040,43.37599182128906,31.0
aida:JP_RIK_H048,44.902706146240234,23.0
aida:JP_RIK_H051,44.88979911804199,36.0
aida:JP_RIK_H052,51.57605171203613,36.0
aida:JP_RIK_H053,47.88973045349121,30.0
aida:JP_RIK_H055,48.741140365600586,47.0
aida:JP_RIK_H056,46.46832466125488,25.0
aida:JP_RIK_H058,52.9205322265625,43.0
aida:JP_RIK_H059,46.30121040344238,43.0
aida:JP_RIK_H060,46.68562889099121,30.0
aida:JP_RIK_H062,53.912044525146484,48.0
aida:JP_RIK_H063,53.08013725280762,21.0
aida:JP_RIK_H066,50.994266510009766,22.0
aida:JP_RIK_H068,54.717262268066406,33.0
aida:JP_RIK_H071,50.90283012390137,48.0
aida:JP_RIK_H073,51.85794448852539,43.0
aida:JP_RIK_H076,49.88402557373047,32.0
aida:JP_RIK_H077,42.354862213134766,21.0
aida:JP_RIK_H078,45.810699462890625,26.0
aida:JP_RIK_H079,43.08847427368164,23.0
aida:JP_RIK_H080,46.55666160583496,22.0
